pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
354,25,566,4,,
354,25,416,4,,
354,25,433,4,,
354,25,63,4,,
354,25,87,4,,
354,25,851,4,,
357,25,16,1,1,
357,25,43,1,1,
357,25,74,1,1,
357,25,75,1,1,
357,25,437,1,1,
357,25,230,1,6,
357,25,23,1,10,
357,25,345,1,16,
357,25,18,1,21,
357,25,469,1,30,
357,25,403,1,36,
357,25,34,1,41,
357,25,200,1,46,
357,25,235,1,50,
357,25,76,1,56,
357,25,36,4,,
357,25,182,4,,
357,25,885,4,,
357,25,263,4,,
357,25,332,4,,
357,25,523,4,,
357,25,345,4,,
357,25,314,4,,
357,25,525,4,,
357,25,203,4,,
357,25,241,4,,
357,25,240,4,,
357,25,331,4,,
357,25,428,4,,
357,25,369,4,,
357,25,403,4,,
357,25,34,4,,
357,25,214,4,,
357,25,402,4,,
357,25,447,4,,
357,25,707,4,,
357,25,156,4,,
357,25,14,4,,
357,25,776,4,,
357,25,19,4,,
357,25,349,4,,
357,25,164,4,,
357,25,202,4,,
357,25,366,4,,
357,25,406,4,,
357,25,412,4,,
357,25,270,4,,
357,25,580,4,,
357,25,89,4,,
357,25,416,4,,
357,25,200,4,,
357,25,437,4,,
357,25,542,4,,
357,25,63,4,,
357,25,76,4,,
357,25,851,4,,
357,25,21,2,,
357,25,29,2,,
357,25,73,2,,
357,25,174,2,,
357,25,348,2,,
357,25,349,2,,
361,25,29,1,1,
361,25,181,1,1,
361,25,310,1,1,
361,25,43,1,5,
361,25,104,1,10,
361,25,420,1,15,
361,25,182,1,20,
361,25,196,1,25,
361,25,524,1,30,
361,25,44,1,35,
361,25,423,1,40,
361,25,883,1,45,
361,25,311,1,50,
361,25,242,1,55,
361,25,59,1,60,
361,25,36,4,,
361,25,313,4,,
361,25,182,4,,
361,25,423,4,,
361,25,352,4,,
361,25,885,4,,
361,25,886,4,,
361,25,263,4,,
361,25,506,4,,
361,25,196,4,,
361,25,419,4,,
361,25,203,4,,
361,25,240,4,,
361,25,883,4,,
361,25,34,4,,
361,25,214,4,,
361,25,113,4,,
361,25,156,4,,
361,25,191,4,,
361,25,164,4,,
361,25,242,4,,
361,25,247,4,,
361,25,861,4,,
361,25,270,4,,
361,25,58,4,,
361,25,59,4,,
361,25,851,4,,
361,25,50,2,,
361,25,205,2,,
361,25,335,2,,
361,25,415,2,,
361,25,556,2,,
362,25,573,1,0,
362,25,29,1,1,
362,25,43,1,1,
362,25,104,1,1,
362,25,181,1,1,
362,25,310,1,1,
362,25,329,1,1,
362,25,420,1,15,
362,25,182,1,20,
362,25,196,1,25,
362,25,524,1,30,
362,25,44,1,35,
362,25,423,1,40,
362,25,883,1,47,
362,25,311,1,54,
362,25,242,1,61,
362,25,59,1,68,
362,25,36,4,,
362,25,313,4,,
362,25,184,4,,
362,25,182,4,,
362,25,423,4,,
362,25,352,4,,
362,25,885,4,,
362,25,886,4,,
362,25,263,4,,
362,25,523,4,,
362,25,506,4,,
362,25,196,4,,
362,25,419,4,,
362,25,203,4,,
362,25,240,4,,
362,25,883,4,,
362,25,492,4,,
362,25,34,4,,
362,25,214,4,,
362,25,113,4,,
362,25,156,4,,
362,25,269,4,,
362,25,191,4,,
362,25,399,4,,
362,25,442,4,,
362,25,164,4,,
362,25,242,4,,
362,25,247,4,,
362,25,861,4,,
362,25,270,4,,
362,25,58,4,,
362,25,59,4,,
362,25,89,4,,
362,25,416,4,,
362,25,63,4,,
362,25,851,4,,
370,25,33,1,1,
370,25,204,1,1,
370,25,55,1,4,
370,25,97,1,7,
370,25,273,1,13,
370,25,352,1,17,
370,25,213,1,20,
370,25,577,1,22,
370,25,175,1,26,
370,25,186,1,31,
370,25,36,1,34,
370,25,608,1,37,
370,25,392,1,40,
370,25,487,1,42,
370,25,56,1,46,
370,25,219,1,49,
370,25,36,4,,
370,25,204,4,,
370,25,97,4,,
370,25,182,4,,
370,25,352,4,,
370,25,263,4,,
370,25,196,4,,
370,25,577,4,,
370,25,203,4,,
370,25,240,4,,
370,25,883,4,,
370,25,214,4,,
370,25,127,4,,
370,25,156,4,,
370,25,164,4,,
370,25,710,4,,
370,25,57,4,,
370,25,58,4,,
370,25,56,4,,
370,25,59,4,,
370,25,851,4,,
371,25,43,1,1,
371,25,52,1,1,
371,25,44,1,5,
371,25,225,1,10,
371,25,29,1,15,
371,25,184,1,20,
371,25,242,1,25,
371,25,337,1,31,
371,25,428,1,35,
371,25,116,1,40,
371,25,53,1,45,
371,25,200,1,50,
371,25,38,1,55,
371,25,36,4,,
371,25,189,4,,
371,25,184,4,,
371,25,182,4,,
371,25,424,4,,
371,25,422,4,,
371,25,83,4,,
371,25,263,4,,
371,25,317,4,,
371,25,525,4,,
371,25,203,4,,
371,25,241,4,,
371,25,240,4,,
371,25,280,4,,
371,25,428,4,,
371,25,421,4,,
371,25,34,4,,
371,25,214,4,,
371,25,337,4,,
371,25,156,4,,
371,25,157,4,,
371,25,442,4,,
371,25,349,4,,
371,25,164,4,,
371,25,334,4,,
371,25,242,4,,
371,25,406,4,,
371,25,304,4,,
371,25,53,4,,
371,25,270,4,,
371,25,126,4,,
371,25,56,4,,
371,25,200,4,,
371,25,434,4,,
371,25,851,4,,
371,25,37,2,,
371,25,111,2,,
371,25,239,2,,
371,25,407,2,,
372,25,182,1,0,
372,25,43,1,1,
372,25,44,1,1,
372,25,52,1,1,
372,25,225,1,1,
372,25,29,1,15,
372,25,184,1,20,
372,25,242,1,25,
372,25,337,1,33,
372,25,428,1,39,
372,25,116,1,46,
372,25,53,1,53,
372,25,200,1,60,
372,25,38,1,67,
372,25,36,4,,
372,25,189,4,,
372,25,184,4,,
372,25,182,4,,
372,25,424,4,,
372,25,422,4,,
372,25,83,4,,
372,25,263,4,,
372,25,317,4,,
372,25,525,4,,
372,25,203,4,,
372,25,241,4,,
372,25,240,4,,
372,25,280,4,,
372,25,428,4,,
372,25,421,4,,
372,25,34,4,,
372,25,214,4,,
372,25,337,4,,
372,25,156,4,,
372,25,157,4,,
372,25,442,4,,
372,25,349,4,,
372,25,164,4,,
372,25,334,4,,
372,25,242,4,,
372,25,406,4,,
372,25,304,4,,
372,25,53,4,,
372,25,270,4,,
372,25,126,4,,
372,25,56,4,,
372,25,200,4,,
372,25,434,4,,
372,25,851,4,,
373,25,19,1,0,
373,25,355,1,1,
373,25,225,1,1,
373,25,525,1,1,
373,25,52,1,1,
373,25,814,1,1,
373,25,43,1,1,
373,25,44,1,1,
373,25,182,1,1,
373,25,29,1,15,
373,25,184,1,20,
373,25,242,1,25,
373,25,337,1,33,
373,25,428,1,39,
373,25,116,1,46,
373,25,53,1,55,
373,25,38,1,73,
373,25,36,4,,
373,25,189,4,,
373,25,184,4,,
373,25,182,4,,
373,25,424,4,,
373,25,422,4,,
373,25,83,4,,
373,25,263,4,,
373,25,332,4,,
373,25,523,4,,
373,25,129,4,,
373,25,317,4,,
373,25,525,4,,
373,25,203,4,,
373,25,241,4,,
373,25,240,4,,
373,25,280,4,,
373,25,428,4,,
373,25,421,4,,
373,25,706,4,,
373,25,403,4,,
373,25,34,4,,
373,25,214,4,,
373,25,337,4,,
373,25,156,4,,
373,25,157,4,,
373,25,19,4,,
373,25,442,4,,
373,25,349,4,,
373,25,164,4,,
373,25,334,4,,
373,25,242,4,,
373,25,366,4,,
373,25,406,4,,
373,25,304,4,,
373,25,257,4,,
373,25,53,4,,
373,25,270,4,,
373,25,126,4,,
373,25,56,4,,
373,25,89,4,,
373,25,444,4,,
373,25,416,4,,
373,25,200,4,,
373,25,542,4,,
373,25,63,4,,
373,25,434,4,,
373,25,851,4,,
382,25,34,1,1,
382,25,184,1,1,
382,25,246,1,1,
382,25,352,1,1,
382,25,618,1,1,
382,25,401,1,9,
382,25,347,1,18,
382,25,330,1,27,
382,25,58,1,36,
382,25,329,1,45,
382,25,392,1,54,
382,25,56,1,72,
382,25,38,1,81,
382,25,323,1,90,
382,25,36,4,,
382,25,184,4,,
382,25,182,4,,
382,25,352,4,,
382,25,886,4,,
382,25,263,4,,
382,25,523,4,,
382,25,196,4,,
382,25,317,4,,
382,25,419,4,,
382,25,203,4,,
382,25,240,4,,
382,25,280,4,,
382,25,34,4,,
382,25,214,4,,
382,25,127,4,,
382,25,86,4,,
382,25,156,4,,
382,25,157,4,,
382,25,442,4,,
382,25,164,4,,
382,25,710,4,,
382,25,484,4,,
382,25,57,4,,
382,25,85,4,,
382,25,347,4,,
382,25,270,4,,
382,25,58,4,,
382,25,56,4,,
382,25,59,4,,
382,25,89,4,,
382,25,416,4,,
382,25,63,4,,
382,25,87,4,,
382,25,851,4,,
383,25,184,1,1,
383,25,246,1,1,
383,25,341,1,1,
383,25,436,1,1,
383,25,619,1,1,
383,25,414,1,9,
383,25,339,1,18,
383,25,89,1,27,
383,25,359,1,36,
383,25,90,1,45,
383,25,156,1,54,
383,25,126,1,72,
383,25,76,1,81,
383,25,284,1,90,
383,25,36,4,,
383,25,189,4,,
383,25,184,4,,
383,25,182,4,,
383,25,424,4,,
383,25,263,4,,
383,25,332,4,,
383,25,523,4,,
383,25,232,4,,
383,25,341,4,,
383,25,317,4,,
383,25,374,4,,
383,25,203,4,,
383,25,241,4,,
383,25,201,4,,
383,25,91,4,,
383,25,280,4,,
383,25,428,4,,
383,25,421,4,,
383,25,339,4,,
383,25,34,4,,
383,25,7,4,,
383,25,9,4,,
383,25,214,4,,
383,25,350,4,,
383,25,337,4,,
383,25,86,4,,
383,25,707,4,,
383,25,156,4,,
383,25,157,4,,
383,25,14,4,,
383,25,776,4,,
383,25,191,4,,
383,25,442,4,,
383,25,164,4,,
383,25,261,4,,
383,25,242,4,,
383,25,406,4,,
383,25,446,4,,
383,25,257,4,,
383,25,484,4,,
383,25,53,4,,
383,25,85,4,,
383,25,270,4,,
383,25,414,4,,
383,25,126,4,,
383,25,89,4,,
383,25,444,4,,
383,25,416,4,,
383,25,315,4,,
383,25,411,4,,
383,25,63,4,,
383,25,87,4,,
383,25,76,4,,
383,25,851,4,,
384,25,184,1,1,
384,25,239,1,1,
384,25,246,1,1,
384,25,403,1,1,
384,25,620,1,1,
384,25,242,1,9,
384,25,349,1,18,
384,25,245,1,27,
384,25,406,1,36,
384,25,304,1,45,
384,25,156,1,54,
384,25,19,1,63,
384,25,542,1,72,
384,25,200,1,81,
384,25,63,1,90,
384,25,36,4,,
384,25,184,4,,
384,25,182,4,,
384,25,263,4,,
384,25,332,4,,
384,25,523,4,,
384,25,129,4,,
384,25,196,4,,
384,25,317,4,,
384,25,374,4,,
384,25,525,4,,
384,25,419,4,,
384,25,203,4,,
384,25,241,4,,
384,25,240,4,,
384,25,201,4,,
384,25,280,4,,
384,25,369,4,,
384,25,421,4,,
384,25,339,4,,
384,25,403,4,,
384,25,34,4,,
384,25,214,4,,
384,25,127,4,,
384,25,337,4,,
384,25,86,4,,
384,25,156,4,,
384,25,157,4,,
384,25,14,4,,
384,25,19,4,,
384,25,442,4,,
384,25,349,4,,
384,25,164,4,,
384,25,242,4,,
384,25,366,4,,
384,25,406,4,,
384,25,446,4,,
384,25,304,4,,
384,25,412,4,,
384,25,57,4,,
384,25,53,4,,
384,25,85,4,,
384,25,270,4,,
384,25,414,4,,
384,25,58,4,,
384,25,126,4,,
384,25,56,4,,
384,25,59,4,,
384,25,528,4,,
384,25,89,4,,
384,25,444,4,,
384,25,416,4,,
384,25,200,4,,
384,25,315,4,,
384,25,411,4,,
384,25,542,4,,
384,25,63,4,,
384,25,87,4,,
384,25,76,4,,
384,25,434,4,,
384,25,851,4,,
396,25,33,1,1,
396,25,45,1,1,
396,25,98,1,5,
396,25,17,1,9,
396,25,104,1,13,
396,25,283,1,17,
396,25,18,1,21,
396,25,332,1,25,
396,25,36,1,29,
396,25,97,1,33,
396,25,413,1,37,
396,25,515,1,41,
396,25,36,4,,
396,25,97,4,,
396,25,182,4,,
396,25,512,4,,
396,25,168,4,,
396,25,263,4,,
396,25,332,4,,
396,25,129,4,,
396,25,314,4,,
396,25,203,4,,
396,25,241,4,,
396,25,240,4,,
396,25,369,4,,
396,25,403,4,,
396,25,214,4,,
396,25,156,4,,
396,25,19,4,,
396,25,164,4,,
396,25,366,4,,
396,25,257,4,,
396,25,270,4,,
396,25,542,4,,
396,25,413,4,,
396,25,851,4,,
396,25,28,2,,
396,25,31,2,,
396,25,38,2,,
396,25,253,2,,
396,25,297,2,,
396,25,310,2,,
397,25,33,1,1,
397,25,45,1,1,
397,25,98,1,1,
397,25,17,1,9,
397,25,104,1,13,
397,25,283,1,18,
397,25,18,1,23,
397,25,332,1,28,
397,25,36,1,33,
397,25,97,1,38,
397,25,413,1,43,
397,25,515,1,48,
397,25,36,4,,
397,25,97,4,,
397,25,182,4,,
397,25,512,4,,
397,25,168,4,,
397,25,263,4,,
397,25,332,4,,
397,25,129,4,,
397,25,314,4,,
397,25,203,4,,
397,25,241,4,,
397,25,240,4,,
397,25,369,4,,
397,25,403,4,,
397,25,214,4,,
397,25,156,4,,
397,25,19,4,,
397,25,164,4,,
397,25,366,4,,
397,25,257,4,,
397,25,270,4,,
397,25,542,4,,
397,25,413,4,,
397,25,851,4,,
398,25,370,1,0,
398,25,17,1,1,
398,25,33,1,1,
398,25,45,1,1,
398,25,98,1,1,
398,25,104,1,13,
398,25,283,1,18,
398,25,18,1,23,
398,25,332,1,28,
398,25,36,1,33,
398,25,97,1,41,
398,25,413,1,49,
398,25,515,1,57,
398,25,36,4,,
398,25,97,4,,
398,25,182,4,,
398,25,512,4,,
398,25,522,4,,
398,25,168,4,,
398,25,263,4,,
398,25,332,4,,
398,25,129,4,,
398,25,314,4,,
398,25,203,4,,
398,25,241,4,,
398,25,240,4,,
398,25,369,4,,
398,25,403,4,,
398,25,214,4,,
398,25,156,4,,
398,25,19,4,,
398,25,164,4,,
398,25,366,4,,
398,25,257,4,,
398,25,270,4,,
398,25,416,4,,
398,25,542,4,,
398,25,63,4,,
398,25,413,4,,
398,25,370,4,,
398,25,851,4,,
401,25,33,1,1,
401,25,45,1,1,
401,25,522,1,6,
401,25,450,1,16,
401,25,522,4,,
401,25,851,4,,
402,25,210,1,0,
402,25,33,1,1,
402,25,45,1,1,
402,25,71,1,14,
402,25,47,1,18,
402,25,116,1,22,
402,25,163,1,26,
402,25,404,1,30,
402,25,103,1,34,
402,25,565,1,36,
402,25,269,1,38,
402,25,400,1,42,
402,25,564,1,44,
402,25,405,1,46,
402,25,195,1,50,
402,25,36,4,,
402,25,182,4,,
402,25,522,4,,
402,25,885,4,,
402,25,884,4,,
402,25,263,4,,
402,25,332,4,,
402,25,203,4,,
402,25,241,4,,
402,25,240,4,,
402,25,206,4,,
402,25,280,4,,
402,25,214,4,,
402,25,156,4,,
402,25,269,4,,
402,25,14,4,,
402,25,141,4,,
402,25,164,4,,
402,25,404,4,,
402,25,202,4,,
402,25,304,4,,
402,25,270,4,,
402,25,226,4,,
402,25,416,4,,
402,25,405,4,,
402,25,63,4,,
402,25,851,4,,
403,25,33,1,1,
403,25,43,1,1,
403,25,84,1,4,
403,25,268,1,8,
403,25,44,1,12,
403,25,209,1,16,
403,25,46,1,20,
403,25,521,1,24,
403,25,184,1,28,
403,25,86,1,32,
403,25,242,1,36,
403,25,435,1,40,
403,25,207,1,44,
403,25,528,1,48,
403,25,36,4,,
403,25,313,4,,
403,25,184,4,,
403,25,182,4,,
403,25,424,4,,
403,25,422,4,,
403,25,423,4,,
403,25,109,4,,
403,25,168,4,,
403,25,885,4,,
403,25,451,4,,
403,25,263,4,,
403,25,555,4,,
403,25,129,4,,
403,25,203,4,,
403,25,521,4,,
403,25,241,4,,
403,25,240,4,,
403,25,706,4,,
403,25,214,4,,
403,25,486,4,,
403,25,113,4,,
403,25,86,4,,
403,25,156,4,,
403,25,598,4,,
403,25,164,4,,
403,25,242,4,,
403,25,85,4,,
403,25,583,4,,
403,25,270,4,,
403,25,604,4,,
403,25,528,4,,
403,25,87,4,,
403,25,851,4,,
403,25,24,2,,
403,25,36,2,,
403,25,98,2,,
403,25,336,2,,
403,25,351,2,,
403,25,400,2,,
403,25,608,2,,
404,25,33,1,1,
404,25,43,1,1,
404,25,84,1,1,
404,25,268,1,1,
404,25,44,1,12,
404,25,209,1,18,
404,25,46,1,24,
404,25,521,1,31,
404,25,184,1,36,
404,25,86,1,42,
404,25,242,1,48,
404,25,435,1,54,
404,25,207,1,60,
404,25,528,1,68,
404,25,36,4,,
404,25,313,4,,
404,25,184,4,,
404,25,182,4,,
404,25,424,4,,
404,25,422,4,,
404,25,423,4,,
404,25,109,4,,
404,25,168,4,,
404,25,885,4,,
404,25,451,4,,
404,25,263,4,,
404,25,555,4,,
404,25,129,4,,
404,25,203,4,,
404,25,521,4,,
404,25,241,4,,
404,25,240,4,,
404,25,706,4,,
404,25,214,4,,
404,25,486,4,,
404,25,113,4,,
404,25,86,4,,
404,25,156,4,,
404,25,598,4,,
404,25,164,4,,
404,25,242,4,,
404,25,85,4,,
404,25,583,4,,
404,25,270,4,,
404,25,604,4,,
404,25,528,4,,
404,25,87,4,,
404,25,851,4,,
405,25,33,1,1,
405,25,43,1,1,
405,25,84,1,1,
405,25,268,1,1,
405,25,604,1,1,
405,25,44,1,12,
405,25,209,1,18,
405,25,46,1,24,
405,25,521,1,33,
405,25,184,1,40,
405,25,86,1,48,
405,25,242,1,56,
405,25,435,1,64,
405,25,207,1,72,
405,25,528,1,80,
405,25,36,4,,
405,25,313,4,,
405,25,97,4,,
405,25,184,4,,
405,25,182,4,,
405,25,424,4,,
405,25,422,4,,
405,25,423,4,,
405,25,109,4,,
405,25,168,4,,
405,25,885,4,,
405,25,451,4,,
405,25,263,4,,
405,25,555,4,,
405,25,129,4,,
405,25,203,4,,
405,25,521,4,,
405,25,241,4,,
405,25,240,4,,
405,25,706,4,,
405,25,34,4,,
405,25,214,4,,
405,25,486,4,,
405,25,113,4,,
405,25,86,4,,
405,25,156,4,,
405,25,598,4,,
405,25,164,4,,
405,25,242,4,,
405,25,85,4,,
405,25,583,4,,
405,25,270,4,,
405,25,604,4,,
405,25,528,4,,
405,25,416,4,,
405,25,63,4,,
405,25,87,4,,
405,25,851,4,,
415,25,16,1,1,
415,25,230,1,1,
415,25,450,1,1,
415,25,522,1,1,
415,25,522,4,,
415,25,214,4,,
415,25,405,4,,
415,25,851,4,,
416,25,163,1,0,
416,25,230,1,1,
416,25,522,1,1,
416,25,450,1,1,
416,25,16,1,1,
416,25,109,1,1,
416,25,40,1,1,
416,25,210,1,4,
416,25,597,1,8,
416,25,565,1,12,
416,25,154,1,16,
416,25,207,1,20,
416,25,355,1,24,
416,25,403,1,28,
416,25,408,1,32,
416,25,92,1,36,
416,25,454,1,40,
416,25,455,1,40,
416,25,194,1,44,
416,25,36,4,,
416,25,97,4,,
416,25,184,4,,
416,25,182,4,,
416,25,512,4,,
416,25,522,4,,
416,25,109,4,,
416,25,168,4,,
416,25,884,4,,
416,25,263,4,,
416,25,332,4,,
416,25,506,4,,
416,25,129,4,,
416,25,374,4,,
416,25,474,4,,
416,25,203,4,,
416,25,241,4,,
416,25,240,4,,
416,25,369,4,,
416,25,403,4,,
416,25,214,4,,
416,25,156,4,,
416,25,269,4,,
416,25,191,4,,
416,25,390,4,,
416,25,408,4,,
416,25,164,4,,
416,25,404,4,,
416,25,270,4,,
416,25,676,4,,
416,25,179,4,,
416,25,188,4,,
416,25,416,4,,
416,25,542,4,,
416,25,405,4,,
416,25,63,4,,
416,25,851,4,,
417,25,45,1,1,
417,25,84,1,1,
417,25,98,1,5,
417,25,204,1,9,
417,25,209,1,13,
417,25,203,1,17,
417,25,609,1,19,
417,25,129,1,21,
417,25,486,1,25,
417,25,186,1,29,
417,25,86,1,33,
417,25,162,1,37,
417,25,435,1,41,
417,25,387,1,45,
417,25,87,1,49,
417,25,36,4,,
417,25,204,4,,
417,25,313,4,,
417,25,97,4,,
417,25,189,4,,
417,25,182,4,,
417,25,422,4,,
417,25,168,4,,
417,25,885,4,,
417,25,451,4,,
417,25,263,4,,
417,25,332,4,,
417,25,129,4,,
417,25,341,4,,
417,25,374,4,,
417,25,203,4,,
417,25,521,4,,
417,25,241,4,,
417,25,240,4,,
417,25,91,4,,
417,25,369,4,,
417,25,9,4,,
417,25,214,4,,
417,25,402,4,,
417,25,486,4,,
417,25,113,4,,
417,25,447,4,,
417,25,86,4,,
417,25,156,4,,
417,25,598,4,,
417,25,441,4,,
417,25,164,4,,
417,25,227,4,,
417,25,85,4,,
417,25,583,4,,
417,25,270,4,,
417,25,604,4,,
417,25,528,4,,
417,25,416,4,,
417,25,63,4,,
417,25,87,4,,
417,25,851,4,,
417,25,39,2,,
417,25,44,2,,
417,25,111,2,,
417,25,175,2,,
417,25,205,2,,
417,25,260,2,,
417,25,266,2,,
417,25,268,2,,
417,25,313,2,,
417,25,343,2,,
417,25,608,2,,
418,25,33,1,1,
418,25,45,1,4,
418,25,487,1,7,
418,25,98,1,11,
418,25,55,1,15,
418,25,44,1,18,
418,25,129,1,21,
418,25,453,1,24,
418,25,458,1,27,
418,25,250,1,31,
418,25,710,1,35,
418,25,401,1,38,
418,25,97,1,41,
418,25,56,1,45,
418,25,834,1,49,
418,25,36,4,,
418,25,97,4,,
418,25,189,4,,
418,25,182,4,,
418,25,423,4,,
418,25,352,4,,
418,25,67,4,,
418,25,168,4,,
418,25,886,4,,
418,25,263,4,,
418,25,129,4,,
418,25,196,4,,
418,25,317,4,,
418,25,490,4,,
418,25,374,4,,
418,25,203,4,,
418,25,240,4,,
418,25,91,4,,
418,25,280,4,,
418,25,339,4,,
418,25,8,4,,
418,25,214,4,,
418,25,127,4,,
418,25,156,4,,
418,25,269,4,,
418,25,164,4,,
418,25,242,4,,
418,25,710,4,,
418,25,57,4,,
418,25,861,4,,
418,25,270,4,,
418,25,226,4,,
418,25,58,4,,
418,25,56,4,,
418,25,59,4,,
418,25,851,4,,
418,25,29,2,,
418,25,154,2,,
418,25,163,2,,
418,25,189,2,,
418,25,210,2,,
418,25,226,2,,
418,25,270,2,,
418,25,392,2,,
419,25,45,1,1,
419,25,98,1,1,
419,25,242,1,1,
419,25,423,1,1,
419,25,487,1,1,
419,25,55,1,15,
419,25,44,1,18,
419,25,129,1,21,
419,25,453,1,24,
419,25,458,1,29,
419,25,250,1,35,
419,25,710,1,41,
419,25,401,1,46,
419,25,97,1,51,
419,25,56,1,57,
419,25,834,1,62,
419,25,36,4,,
419,25,97,4,,
419,25,189,4,,
419,25,184,4,,
419,25,182,4,,
419,25,423,4,,
419,25,352,4,,
419,25,67,4,,
419,25,168,4,,
419,25,886,4,,
419,25,263,4,,
419,25,555,4,,
419,25,129,4,,
419,25,196,4,,
419,25,317,4,,
419,25,490,4,,
419,25,374,4,,
419,25,203,4,,
419,25,240,4,,
419,25,91,4,,
419,25,280,4,,
419,25,339,4,,
419,25,34,4,,
419,25,8,4,,
419,25,214,4,,
419,25,127,4,,
419,25,118,4,,
419,25,156,4,,
419,25,269,4,,
419,25,164,4,,
419,25,242,4,,
419,25,710,4,,
419,25,57,4,,
419,25,861,4,,
419,25,270,4,,
419,25,226,4,,
419,25,58,4,,
419,25,56,4,,
419,25,59,4,,
419,25,416,4,,
419,25,411,4,,
419,25,63,4,,
419,25,851,4,,
422,25,55,1,1,
422,25,189,1,1,
422,25,106,1,5,
422,25,105,1,10,
422,25,352,1,15,
422,25,246,1,20,
422,25,34,1,25,
422,25,330,1,31,
422,25,414,1,35,
422,25,240,1,40,
422,25,262,1,45,
422,25,36,4,,
422,25,189,4,,
422,25,182,4,,
422,25,352,4,,
422,25,886,4,,
422,25,263,4,,
422,25,523,4,,
422,25,196,4,,
422,25,341,4,,
422,25,317,4,,
422,25,203,4,,
422,25,240,4,,
422,25,201,4,,
422,25,883,4,,
422,25,34,4,,
422,25,214,4,,
422,25,127,4,,
422,25,156,4,,
422,25,157,4,,
422,25,164,4,,
422,25,710,4,,
422,25,446,4,,
422,25,57,4,,
422,25,133,4,,
422,25,270,4,,
422,25,414,4,,
422,25,58,4,,
422,25,56,4,,
422,25,59,4,,
422,25,444,4,,
422,25,851,4,,
422,25,54,2,,
422,25,68,2,,
422,25,124,2,,
422,25,151,2,,
422,25,174,2,,
422,25,243,2,,
422,25,254,2,,
422,25,255,2,,
422,25,256,2,,
422,25,281,2,,
422,25,499,2,,
422,25,55,1,1,
422,25,189,1,1,
422,25,106,1,5,
422,25,105,1,10,
422,25,352,1,15,
422,25,246,1,20,
422,25,34,1,25,
422,25,330,1,31,
422,25,414,1,35,
422,25,240,1,40,
422,25,262,1,45,
422,25,36,4,,
422,25,189,4,,
422,25,182,4,,
422,25,352,4,,
422,25,886,4,,
422,25,263,4,,
422,25,523,4,,
422,25,196,4,,
422,25,341,4,,
422,25,317,4,,
422,25,203,4,,
422,25,240,4,,
422,25,201,4,,
422,25,883,4,,
422,25,34,4,,
422,25,214,4,,
422,25,127,4,,
422,25,156,4,,
422,25,157,4,,
422,25,164,4,,
422,25,710,4,,
422,25,446,4,,
422,25,57,4,,
422,25,133,4,,
422,25,270,4,,
422,25,414,4,,
422,25,58,4,,
422,25,56,4,,
422,25,59,4,,
422,25,444,4,,
422,25,851,4,,
422,25,54,2,,
422,25,68,2,,
422,25,124,2,,
422,25,151,2,,
422,25,174,2,,
422,25,243,2,,
422,25,254,2,,
422,25,255,2,,
422,25,256,2,,
422,25,281,2,,
422,25,499,2,,
423,25,55,1,1,
423,25,105,1,1,
423,25,106,1,1,
423,25,189,1,1,
423,25,352,1,15,
423,25,246,1,20,
423,25,34,1,25,
423,25,330,1,33,
423,25,414,1,39,
423,25,240,1,46,
423,25,262,1,53,
423,25,36,4,,
423,25,189,4,,
423,25,182,4,,
423,25,352,4,,
423,25,886,4,,
423,25,263,4,,
423,25,523,4,,
423,25,196,4,,
423,25,341,4,,
423,25,317,4,,
423,25,203,4,,
423,25,240,4,,
423,25,201,4,,
423,25,883,4,,
423,25,91,4,,
423,25,34,4,,
423,25,214,4,,
423,25,350,4,,
423,25,127,4,,
423,25,707,4,,
423,25,156,4,,
423,25,157,4,,
423,25,191,4,,
423,25,164,4,,
423,25,710,4,,
423,25,446,4,,
423,25,57,4,,
423,25,133,4,,
423,25,270,4,,
423,25,414,4,,
423,25,58,4,,
423,25,56,4,,
423,25,59,4,,
423,25,188,4,,
423,25,89,4,,
423,25,444,4,,
423,25,416,4,,
423,25,63,4,,
423,25,851,4,,
423,25,55,1,1,
423,25,105,1,1,
423,25,106,1,1,
423,25,189,1,1,
423,25,352,1,15,
423,25,246,1,20,
423,25,34,1,25,
423,25,330,1,33,
423,25,240,1,46,
423,25,262,1,53,
423,25,36,4,,
423,25,189,4,,
423,25,182,4,,
423,25,352,4,,
423,25,886,4,,
423,25,263,4,,
423,25,523,4,,
423,25,196,4,,
423,25,341,4,,
423,25,317,4,,
423,25,203,4,,
423,25,240,4,,
423,25,201,4,,
423,25,883,4,,
423,25,91,4,,
423,25,34,4,,
423,25,214,4,,
423,25,350,4,,
423,25,127,4,,
423,25,707,4,,
423,25,156,4,,
423,25,157,4,,
423,25,191,4,,
423,25,164,4,,
423,25,710,4,,
423,25,446,4,,
423,25,57,4,,
423,25,133,4,,
423,25,270,4,,
423,25,414,4,,
423,25,58,4,,
423,25,56,4,,
423,25,59,4,,
423,25,188,4,,
423,25,89,4,,
423,25,444,4,,
423,25,416,4,,
423,25,63,4,,
423,25,851,4,,
425,25,107,1,1,
425,25,310,1,1,
425,25,16,1,4,
425,25,116,1,8,
425,25,371,1,12,
425,25,506,1,16,
425,25,247,1,20,
425,25,254,1,24,
425,25,255,1,24,
425,25,256,1,24,
425,25,120,1,29,
425,25,194,1,32,
425,25,226,1,36,
425,25,366,1,40,
425,25,153,1,44,
425,25,182,4,,
